Class,BaseType,DropLevel,Rarity,Height,Width,Itemlevel,Sockets,LinkedSockets,SocketGroup,Quality,Corrupted,Identified,SubGroup A,SubGroup B,SubGroup Tier,Game:Strength,Game:Dexterity,Game:Intelligence,Game:Damage From,Game:Damage To,Game:APS,Game:DPS,Game:Crit from,Game:Crit to,Game:Implicit 1,Game:Implicit 2,Game:Armour,Game:Evasion,Game:Energy Shield,Game:Block
Divination Card,Humility,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,The Penitent,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,The Surveyor,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,Lysah's Respite,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,The Inventor,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,The Watcher,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,The Soul,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,The Jester,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,Vinia's Token,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,Rats,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,The Wrath,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,Hope,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,Treasure Hunter,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,The Explorer,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,The Body,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,The Encroaching Darkness,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,Hubris,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,Jack in the Box,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,The Traitor,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,Assassin's Favour,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,The Battle Born,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,Chaotic Disposition,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,The Void,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,The Cartographer,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,The Dapper Prodigy,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,The Vast,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,The Dark Mage,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,Last Hope,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,The Valkyrie,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,The Sephirot,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,Time-Lost Relic,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,The Harvester,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,The Hoarder,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,Emperor of Purity,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,The Chains that Bind,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,The Warlord,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,The Wolf,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,The Fletcher,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,The Aesthete,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,Earth Drinker,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Divination Card,Lantador's Lost Love,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Spark and the Flame,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Polymath,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Saint's Treasure,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,A Mother's Parting Gift,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Porcupine,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Standoff,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Wolven King's Bite,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Valley of Steel Boxes,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,Merciless Armament,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,Lingering Remnants,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,Gemcutter's Promise,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Wind,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Survivalist,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,Atziri's Arsenal,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Pact,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Conduit,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,Lucky Connections,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Opulent,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,Dialla's Subjugation,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Cataclysm,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,Emperor's Luck,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,Grave Knowledge,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,Might is Right,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Wretched,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Spoiled Prince,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,Gift of the Gemling Queen,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The One With All,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Lion,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Poet,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,Tranquillity,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Forsaken,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Throne,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Garish Power,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Mercenary,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,Hunter's Resolve,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Rabid Rhoa,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,Blind Venture,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,Boundless Realms,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,Three Faces in the Dark,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Wolverine,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Siren,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,Coveted Possession,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,Mitts,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,Birth of the Three,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Sigil,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Calling,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Lover,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Fox,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Lord in Black,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,Rain Tempter,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Gentleman,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Endurance,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Hermit,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,Prosperity,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Oath,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,Rain of Chaos,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,Dying Anguish,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Surgeon,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Lich,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The King's Blade,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Lunaris Priestess,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,Struck by Lightning,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Gambler,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Summoner,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Coming Storm,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,Doedre's Madness,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Pack Leader,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Catalyst,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Scholar,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,Shard of Fate,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,Destined to Crumble,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Flora's Gift,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Incantation,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Metalsmith's Gift,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,Loyalty,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Sun,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Feast,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Tower,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,Call to the First Ones,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Drunken Aristocrat,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,Her Mask,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Warden,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Gemcutter,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Doppelganger,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Wolf's Shadow,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,Light and Truth,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,Death,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Web,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,Volatile Power,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Twins,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Visionary,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,Audacity,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Inoculated,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,Anarchy's Price,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Betrayal,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,Cartographer's Delight,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Scarred Meadow,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Devastator,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Dragon,1,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,
Divination Card,The Carrion Crow,1,,1,1,,,,,,,,,,4,,,,,,,,,,,,,,,
Divination Card,Turn the Other Cheek,1,,1,1,,,,,,,,,,4,,,,,,,,,,,,,,,
Divination Card,Hermit,1,,1,1,,,,,,,,,,4,,,,,,,,,,,,,,,
Divination Card,King's Blade,1,,1,1,,,,,,,,,,4,,,,,,,,,,,,,,,
Divination Card,Thunderous Skies,1,,1,1,,,,,,,,,,4,,,,,,,,,,,,,,,
Divination Card,Metalsmith's Gift,1,,1,1,,,,,,,,,,4,,,,,,,,,,,,,,,
Divination Card,The Ruthless Ceinture,1,,1,1,,,,,,,,abyss,,3,,,,,,,,,,,,,,,
Divination Card,No Traces,1,,1,1,,,,,,,,abyss,,3,,,,,,,,,,,,,,,
Divination Card,The Realm,1,,1,1,,,,,,,,abyss,,3,,,,,,,,,,,,,,,
Divination Card,The Eye of the Dragon,1,,1,1,,,,,,,,abyss,,3,,,,,,,,,,,,,,,
Divination Card,The Blazing Fire,1,,1,1,,,,,,,,abyss,,3,,,,,,,,,,,,,,,
Divination Card,Left to Fate,1,,1,1,,,,,,,,abyss,,3,,,,,,,,,,,,,,,
Life Flasks,Small Life Flask,1,NM,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Life Flasks,Medium Life Flask,3,NM,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Life Flasks,Large Life Flask,6,NM,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Life Flasks,Greater Life Flask,12,NM,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Life Flasks,Grand Life Flask,18,NM,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Life Flasks,Giant Life Flask,24,NM,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Life Flasks,Colossal Life Flask,30,NM,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Life Flasks,Sacred Life Flask,36,NM,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Life Flasks,Hallowed Life Flask,42,NM,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Life Flasks,Sanctified Life Flask,50,NMU,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Life Flasks,Divine Life Flask,60,NM,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Life Flasks,Eternal Life Flask,65,NM,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Mana Flasks,Small Mana Flask,1,NM,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Mana Flasks,Medium Mana Flask,3,NM,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Mana Flasks,Large Mana Flask,6,NM,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Mana Flasks,Greater Mana Flask,12,NMU,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Mana Flasks,Grand Mana Flask,18,NMU,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Mana Flasks,Giant Mana Flask,24,NM,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Mana Flasks,Colossal Mana Flask,30,NM,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Mana Flasks,Sacred Mana Flask,36,NM,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Mana Flasks,Hallowed Mana Flask,42,NM,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Mana Flasks,Sanctified Mana Flask,50,NMU,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Mana Flasks,Divine Mana Flask,60,NM,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Mana Flasks,Eternal Mana Flask,65,NM,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Hybrid Flasks,Small Hybrid Flask,10,NM,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Hybrid Flasks,Medium Hybrid Flask,20,NM,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Hybrid Flasks,Large Hybrid Flask,30,NMU,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Hybrid Flasks,Colossal Hybrid Flask,40,NM,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Hybrid Flasks,Sacred Hybrid Flask,50,NM,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Hybrid Flasks,Hallowed Hybrid Flask,60,NMU,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Utility Flasks,Quicksilver Flask,1,NMU,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Utility Flasks,Bismuth Flask,8,NMU,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Utility Flasks,Stibnite Flask,14,NMU,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Utility Flasks,Amethyst Flask,18,NMU,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Utility Flasks,Ruby Flask,18,NMU,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Utility Flasks,Sapphire Flask,18,NMU,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Utility Flasks,Topaz Flask,18,NMU,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Utility Flasks,Silver Flask,22,NMU,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Utility Flasks,Aquamarine Flask,27,NM,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Utility Flasks,Granite Flask,27,NMU,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Utility Flasks,Jade Flask,27,NM,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Utility Flasks,Quartz Flask,27,NMU,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Utility Flasks,Sulphur Flask,35,NMU,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Utility Flasks,Basalt Flask,40,NM,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Utility Flasks,Diamond Flask,27,NMU,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Leaguestone,Domination Leaguestone,1,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leaguestone,Anarchy Leaguestone,1,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leaguestone,Ambush Leaguestone,1,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leaguestone,Talisman Leaguestone,1,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leaguestone,Tempest Leaguestone,1,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leaguestone,Perandus Leaguestone,1,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leaguestone,Nemesis Leaguestone,1,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leaguestone,Prophecy Leaguestone,1,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leaguestone,Torment Leaguestone,1,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leaguestone,Invasion Leaguestone,1,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leaguestone,Breach Leaguestone,1,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leaguestone,Essence Leaguestone,1,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leaguestone,Warbands Leaguestone,1,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leaguestone,Rampage Leaguestone,1,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leaguestone,Bloodlines Leaguestone,1,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leaguestone,Beyond Leaguestone,1,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leaguestone,Onslaught Leaguestone,1,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Portal,10,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Abyssal Cry,34,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Ancestral Protector,4,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Ancestral Warchief,28,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Anger,24,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Animate Guardian,28,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Cleave,1,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Decoy Totem,4,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Determination,24,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Devouring Totem,4,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Dominating Blow,28,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Earthquake,28,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Enduring Cry,16,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Flame Totem,4,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Glacial Hammer,1,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Ground Slam,1,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Heavy Strike,1,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Herald of Ash,16,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Ice Crash,28,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Immortal Call,34,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Infernal Blow,1,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Leap Slam,10,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Molten Shell,4,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Molten Strike,1,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Punishment,24,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Purity of Fire,24,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Rallying Cry,10,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Reckoning,4,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Rejuvenation Totem,4,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Searing Bond,12,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Shield Charge,10,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Shockwave Totem,28,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Static Strike,12,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Summon Flame Golem,34,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Summon Stone Golem,34,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Sunder,12,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Sweep,12,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Vengeance,24,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Vigilant Strike,4,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Vitality,24,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Warlord's Mark,24,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Animate Weapon,4,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Arctic Armour,16,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Barrage,12,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Bear Trap,4,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Blade Flurry,28,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Blade Vortex,12,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Bladefall,28,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Blast Rain,28,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Blink Arrow,10,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Blood Rage,16,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Burning Arrow,1,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Caustic Arrow,4,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Cyclone,28,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Desecrate,16,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Detonate Dead,4,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Double Strike,1,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Dual Strike,1,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Elemental Hit,1,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Ethereal Knives,1,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Explosive Arrow,28,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Fire Trap,1,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Flicker Strike,10,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Freeze Mine,10,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Frenzy,16,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Frost Blades,1,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Grace,24,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Haste,24,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Hatred,24,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Herald of Ice,16,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
